otc_id,nfl_player_id,esbid,gsis_id,gsis_it_id,pff_id
9043,2564429,,,52737,45980
9044,2564440,,00-0035833,,13421
9045,2564430,,,52728,40293
9046,2564436,,00-0035834,52736,113167
9047,2564257,,00-0035822,52724,44473
9048,2564180,,00-0035823,52725,27766
9049,2564304,,00-0035824,52726,43502
9050,2564437,,00-0035871,52773,33456
9051,2564432,MAT311216,00-0035827,52729,34710
9052,,PLE683631,00-0035829,52731,37066
9053,2564437,,00-0035872,52774,44054
9054,2564203,,,52734,41855
9055,,,,,35250
9056,,BAC133180,00-0035876,52778,47901
9057,,,00-0035877,52779,55746
9058,,,,52780,49028
9059,,,00-0035879,52781,42867
9060,,,00-0035880,52782,49432
9061,,,00-0035881,52783,59878
9062,,,,,46125
9063,,,00-0035883,52785,39871
9064,,,,,42365
9065,,,00-0035885,52787,27374
9066,,,,52788,50482
9067,,,,52789,29112
9068,,,00-0035888,52790,98752
9069,,TOW774004,00-0035889,52791,33007
9070,,WHA652597,00-0035890,52792,40292
9071,,WHI144160,00-0035891,52793,61448
9072,,,00-0035892,52794,36957
9073,,,,,36004
9074,,,00-0035897,52799,50709
9075,,,00-0035898,52800,46445
9076,,,00-0035899,52801,43000
9077,,CHR366354,00-0035900,52802,43856
9078,,,,52803,84213
9079,,,00-0035902,52804,60821
9080,,,00-0035927,52829,49589
9081,,,00-0035903,52805,27949
9082,,,00-0035904,52806,25105
9083,,,00-0035905,52807,36036
9084,,,00-0035906,52808,82302
9085,,,00-0035907,52809,26334
9086,,,00-0035908,52810,40117
9087,,,00-0035909,52811,36149
9088,,,00-0035960,52862,34407
9089,,,00-0035910,52812,36851
9090,,,00-0035911,52813,43287
9091,,,00-0035991,52893,109533
9092,,,,,42421
9093,,,,,98651
9094,,,00-0035799,52701,56045
9095,,PIE568615,00-0035795,52697,60649
9096,,,00-0036017,52919,50065
9097,,,00-0035794,52696,50937
9098,,,,,35810
9099,,,,,44361
9100,,,00-0035820,52722,36974
9101,,WAI672660,00-0035821,52723,39620
9102,,,00-0035765,52667,26938
9103,,,00-0035766,52668,59756
9104,,,00-0035767,52669,35464
9105,,,,,105852
9106,,,00-0035769,52671,47964
9107,,,,,25517
9108,,,00-0035771,52673,47234
9109,,,,52698,49963
9110,,,00-0035798,52700,52126
9111,,,00-0035797,52699,26199
9112,2563810,,00-0035849,52751,34038
9113,2564424,,00-0035854,52756,83085
9114,2564291,,00-0035850,52752,28668
9115,2563845,,00-0035851,52753,42826
9116,2564181,,,52754,47033
9117,2564425,,00-0035855,52757,34540
9118,2564426,,,,49733
9119,,,00-0035857,52759,87178
9120,,,00-0035999,52901,29571
9121,,,00-0036005,52907,47282
9122,,,00-0035995,52897,43528
9123,,,00-0036006,52908,55076
9124,,,00-0035996,52898,64175
9125,,GOO274998,00-0035997,52899,36624
9126,,,00-0035998,52900,47826
9127,,,00-0036000,52902,42425
9128,,,00-0036001,52903,27503
9129,,,00-0036002,52904,44440
9130,,,00-0036003,52905,43979
9131,,,,,40237
9132,,WIL471387,00-0036007,52909,27300
9133,,,00-0036008,52910,61072
9134,,,00-0036009,52911,33322
9135,,,00-0036010,52912,51071
9136,,PRI058145,00-0036011,52913,91112
9137,,,00-0036012,52914,39613
9138,,,00-0036013,52915,82019
9139,,,00-0036014,,44700
9140,,,00-0035961,52863,42548
9141,,,00-0035962,52864,25687
9142,,,00-0035963,52865,42074
9143,,,,,69969
9144,,,00-0035965,52867,50275
9145,,,,,39616
9146,,,,,104891
9147,,,,,28373
9148,,,00-0035969,52871,36337
9149,,,00-0035970,52872,55893
9150,,,00-0035971,52873,50185
9151,,,00-0035972,52874,34449
9152,,TAY610553,00-0035973,52875,40448
9153,,JOH789501,00-0036015,52917,18569
9154,,,,,27299
9155,,,00-0035974,52876,28150
9156,,,00-0035975,52877,47044
9157,,CHI740772,00-0035976,52878,34061
9158,,,00-0035977,52879,28931
9159,,,00-0035978,52880,39931
9160,,,00-0035979,52881,49299
9161,,,00-0035980,52882,42823
9162,,,00-0035981,52883,36403
9163,,,,,37065
9164,,,00-0035983,52885,113726
9165,,,00-0035984,52886,47621
9166,,,00-0035985,52887,50012
9167,,,00-0035808,52710,43058
9168,,AHM088990,00-0036020,52922,57472
9169,,,00-0035801,52703,27442
9170,,,00-0035802,52704,48659
9171,,,,,33014
9172,,,00-0035806,52708,25582
9173,,,00-0035804,52706,35858
9174,,,00-0035805,52707,48325
9175,,,00-0035807,52709,50305
9176,,,,,34738
9177,,,00-0036038,52940,49182
9178,,,,,35282
9179,,,,,56375
9180,2564483,WIL186900,00-0035857,52759,4328
9181,2564422,,,,84418
9182,2564423,,00-0035853,52755,105607
9183,,,00-0036044,52946,27046
9184,,,00-0036045,52947,33560
9185,,,00-0036046,52948,51256
9186,,,,52949,34463
9187,,,00-0036048,52950,46921
9188,,,,,87114
9189,,,00-0036050,52952,50195
9190,,,00-0036051,52953,41139
9191,,,00-0036052,52954,37397
9192,,,00-0035956,52858,13756
9193,,,00-0035957,52859,26306
9194,,ADA519905,00-0035946,52848,28430
9195,,,00-0035947,52849,25522
9196,,,00-0035948,52850,28023
9197,,,,,113166
9198,,FRA535794,00-0036037,52939,43580
9199,,,00-0035950,52852,49159
9200,,,,,48322
9201,,,00-0035952,52854,25577
9202,,,,,51337
9203,,,,,41388
9204,,,00-0035954,52856,50653
9205,,,00-0035955,52857,26454
9206,,,,,39423
9207,,,00-0035773,52675,41231
9208,,,00-0035958,52860,47316
9209,,,,,44859
9210,,BAN376964,00-0035928,52830,45507
9211,,,,,43219
9212,,,00-0035930,52832,12740
9213,,,00-0035931,52833,42015
9214,,,,,45836
9215,,HOE044723,00-0035933,52835,108840
9216,,JAC607133,00-0035934,52836,41247
9217,,,00-0035935,52837,47918
9218,,,00-0035945,52847,25769
9219,,,00-0035936,52838,28856
9220,,,00-0035937,52839,34044
9221,,,00-0035938,52840,43341
9222,,,00-0035939,52841,35299
9223,,,,,35068
9224,,,,,36482
9225,,ROZ049834,00-0035942,52844,49862
9226,,,,,41771
9227,,WIL385174,00-0035944,52846,44597
9228,,,00-0036077,52980,49545
9229,,,00-0036078,52981,45742
9230,,,,,45342
9231,,,00-0036080,52983,61812
9232,,,00-0035986,52888,59873
9233,,,00-0035987,52889,47537
9234,,,00-0035988,52890,40119
9235,,,00-0035989,52891,25844
9236,,,00-0035990,52892,56223
9237,,,,,56840
9238,,,00-0036054,52957,34491
9239,,,00-0036055,52958,48176
9240,,,00-0036056,52959,34321
9241,,,,,45670
9242,,,00-0036058,52961,44521
9243,,,00-0036059,52962,25705
9244,,,00-0036060,52963,25686
9245,,,,,28076
9246,,,,,38861
9247,,,00-0036063,52966,50617
9248,,,,,84056
9249,,,00-0036108,53012,57921
9250,,,00-0036109,53013,51373
9251,,,00-0036110,53014,27003
9252,,,00-0036111,53015,48344
9253,,,00-0036112,53016,109053
9254,,,,,37286
9255,,GRE036393,00-0036114,53018,50394
9256,,,,,41129
9257,,,,,25642
9258,,,00-0036117,53021,57184
9259,,,00-0036118,53022,34207
9260,,,,53023,31348
9261,,,00-0036120,53024,36925
9262,,,,,36506
9263,,,00-0036122,53026,39663
9264,2564285,BAR114623,00-0036101,53005,83079
9265,,,,53006,39044
9266,,,00-0036104,53008,115661
9267,,LEV452663,00-0036105,53009,27699
9268,,,00-0036106,53010,42189
9269,,,00-0036107,53011,109740
9270,,,00-0036086,52990,28071
9271,,BRY504679,00-0036087,52991,43336
9272,,,00-0036088,52992,36147
9273,,,,,44558
9274,,,00-0036090,52994,43858
9275,,,00-0036091,52995,47493
9276,,,00-0036092,52996,34412
9277,,MUR558786,00-0036093,52997,48692
9278,,,,,47728
9279,,,,,27005
9280,,TAY377437,00-0036096,53000,25512
9281,,,00-0036097,53001,35886
9282,,,00-0036098,53002,61425
9283,,,,,37417
9284,,,00-0036100,53004,26884
9285,,,,,40688
9286,,,,,113169
9287,,,,,35543
9288,,,00-0035864,52766,34045
9289,,,00-0035912,52814,45854
9290,,,00-0035866,52768,33157
9291,,,00-0035862,52764,45258
9292,,,,52765,49498
9293,,BRE606310,00-0036171,53063,46014
9294,,,00-0036172,53064,43813
9295,,,00-0036173,53065,47412
9296,,,00-0036174,53066,81172
9297,,,,53067,115663
9298,,KIN802869,00-0036176,53068,115664
9299,,,,53069,45181
9300,,,,,77581
9301,,,00-0036179,53071,35806
9302,,,00-0036180,53072,28488
9303,,TAR666268,00-0036181,53073,82261
9304,,WES567220,00-0036182,53074,47861
9305,,WIL078257,00-0036183,53075,28729
9306,,,00-0036184,53076,42191
9307,,CAG158115,00-0036145,53047,34914
9308,,,00-0036146,53048,34785
9309,,,00-0036147,53049,25451
9310,,DAV264341,00-0036148,53050,112887
9311,,,00-0036149,53051,56262
9312,,,00-0036150,53052,36916
9313,,HUF090844,00-0036151,53053,27128
9314,,JAC321944,00-0036152,53054,50532
9315,,,00-0036153,53055,38905
9316,,,00-0035992,52894,41117
9317,,,,,115660
9318,,,00-0035993,52895,46448
9319,,,,,78605
9320,,,,,27213
9321,,,00-0036074,52977,108270
9322,,,00-0036075,52978,41995
9323,,,00-0036076,52979,36669
9324,,DOR666740,00-0036124,53028,27819
9325,,,00-0036125,53029,48012
9326,,,00-0036126,53030,56264
9327,,,00-0036127,53031,42930
9328,,,00-0036128,53032,35329
9329,,,,53033,47286
9330,,,,,35748
9331,,,00-0036155,53057,30298
9332,,,,53058,44825
9333,,WEL116744,00-0036157,53059,51283
9334,,,,,46802
9335,,,00-0036191,53083,48721
9336,,,,52929,45958
9337,,,00-0036028,52930,44722
9338,,,00-0036029,52931,36346
9339,,,00-0036030,52932,50192
9340,,,,,39015
9341,,MCK347771,00-0036032,52934,42266
9342,,,00-0036033,52935,45767
9343,,,00-0036034,52936,48124
9344,,,,,41228
9345,,STE068762,00-0036036,52938,39461
9346,,,00-0036139,53041,40693
9347,,,,,84308
9348,,,00-0036137,53039,76843
9349,,,00-0036138,53040,32644
9350,,,00-0036140,53042,36545
9351,,MCC769873,00-0036082,52986,35213
9352,,,00-0036083,52987,36271
9353,,,00-0036084,52988,49537
9354,,,00-0036085,52989,28987
9355,,,00-0036134,53036,37020
9356,,,00-0036168,,33789
9357,,,,,84476
9358,,,00-0036170,53062,48824
9359,,WAL756673,00-0036123,53027,41533
9360,,,,,3225
9361,,,00-0036143,53045,37373
9362,,,,,28311
9363,,,00-0036185,53077,46310
9364,,,00-0036186,53078,42439
9365,,GIL562234,00-0036187,53079,40951
9366,,,00-0036189,53081,36116
9367,,,,53080,40197
9368,,,00-0035845,52747,35744
9369,,,00-0035838,52740,113168
9370,,,,52741,27882
9371,,,00-0035840,52742,26452
9372,,JON078068,00-0035841,52743,44035
9373,,,00-0035842,52744,36985
9374,,,,,56654
9375,,,00-0035844,52746,35096
9376,,,00-0035846,52748,46747
9377,,,00-0035847,52749,50248
9378,,,,,28247
9379,,ROA281802,00-0035763,52665,50191
9380,,JOH398789,00-0036040,52942,28305
9381,,THR420915,00-0035764,52666,28238
9382,,,00-0035858,52760,50390
9383,,GIL272181,00-0035859,52761,45045
9384,,,00-0035860,52762,40498
9385,,,,,37336
9386,,BAC270111,00-0035895,52797,43250
9387,,,00-0035896,52798,33415
9388,,,00-0036024,52926,37405
9389,,,,52923,55761
9390,,,,52816,47348
9391,,,,,39255
9392,,,00-0037052,52818,44081
9393,,,00-0035917,52819,54477
9394,,,,,
9395,,,,,28270
9396,,,,,41809
9397,,,,,63739
9398,,,,,29321
9399,,,,,26885
9400,,WAR231319,00-0035924,52826,25859
9401,,,00-0035925,52827,101750
9402,,,,,83045
9403,,,,,37451
9404,,,,,75940
9405,,,,,49308
9406,,,,,32782
9407,,,00-0036043,52945,50465
9408,,,,,35336
9409,,,00-0036205,53088,55041
9410,,,00-0036211,53094,84249
9411,,LON014708,00-0036204,53087,87179
9412,,,00-0036207,53090,26142
9413,,,00-0036202,53085,109304
9414,,,00-0036210,53093,82001
9415,,,00-0036208,53091,45749
9416,,,00-0036209,53092,43811
9417,,,,,28508
9418,,,00-0036201,53084,56722
9419,,,00-0036203,53086,28092
9420,,,,,37289
9421,,,00-0036219,53098,42295
9422,,,,52925,47191
9423,,,00-0036022,52924,46465
9424,,,00-0036141,53043,33340
9425,,,00-0036142,53044,40113
9426,,ALA456204,00-0036448,53148,117754
9427,,,00-0036447,,117753
9428,,,00-0036320,53146,33672
9429,,,,,117752
9430,,SUN131680,00-0036443,53150,34769
9431,,,,,42790
9432,,,00-0036451,47284,24626
9433,,,,,2212
9434,,,00-0036452,53163,42556
9435,,,,53168,14811
9436,,,,,14811
9437,,,,,36829
9438,,,,,78651
9439,,DAF632824,00-0036456,53172,62825
9440,,,00-0036457,,38287
9441,,,,,50560
9442,,,,,44382
9443,,,,50975,29601
9444,,,,53311,44576
9445,,,00-0036459,,101280
9446,,,00-0036465,53315,48558
9447,,,,,
9448,,,,,
9449,,BLA490972,00-0036463,53190,84096
9450,,,00-0036462,53187,44443
9451,,,,,50645
9452,,,,,
9453,,,,,
9454,,,,,
9455,,,,53403,143359
9456,,,00-0036469,53406,34039
9457,,,,,34333
9458,,,,,34130
9459,,,,,34689
9460,,,00-0036471,53182,26287
9461,,,,,51340
9462,,,00-0036474,53415,143769
9463,,,,,143772
9464,,,,,143778
9465,,LAW514099,00-0036971,53430,77632
9466,,WIL827119,00-0037013,53431,82096
9467,,LAN016787,00-0037012,53432,91399
9468,,PIT516805,00-0036970,53433,83964
9469,,CHA694469,00-0036900,53434,84270
9470,,WAD088683,00-0036613,53435,84088
9471,,SEW478214,00-0036880,53436,81788
9472,,HOR123595,00-0036944,53437,83375
9473,,SUR634187,00-0036874,53438,83119
9474,,SMI206016,00-0036912,53439,61100
9475,,FIE769504,00-0036945,53440,82118
9476,,,00-0036932,53441,81360
9477,,,00-0037009,53442,59971
9478,,VER027685,00-0036979,53443,57107
9479,,JON586540,00-0036972,53444,60323
9480,,COL712276,00-0036933,53445,77190
9481,,,00-0036892,53446,58468
9482,,PHI254734,00-0036934,53447,56902
9483,,DAV428592,00-0036614,53448,57905
9484,,,00-0036913,53449,61245
9485,,PAY168986,00-0036479,53450,56713
9486,,,00-0036615,53451,61803
9487,,DAR682260,00-0036616,53452,77373
9488,,HAR493163,00-0036893,53453,57121
9489,,ETI426541,00-0036973,53454,57185
9490,,NEW673012,00-0036996,53455,83341
9491,,,00-0036550,53456,84296
9492,,TUR646253,00-0036926,53457,56624
9493,,STO214699,00-0036901,53458,55912
9494,,ROU617685,00-0036914,53459,76889
9495,,OWE012098,00-0036940,53460,82161
9496,,TRY409291,00-0036967,53461,58272
9497,,CAM668992,00-0036974,53462,83217
9498,,MOO279723,00-0036980,53463,84302
9499,,WIL351486,00-0036997,53464,77803
9500,,HOL131928,00-0036998,53465,83873
9501,,DIC281359,00-0037002,53466,41712
9502,,BAR221986,00-0036981,53467,82198
9503,,JEN431338,00-0036953,53468,41534
9504,,GRA479686,00-0036961,53469,43196
9505,,ONW663851,00-0036954,53470,43679
9506,,EIC207645,00-0037010,53471,41851
9507,,MOE643641,00-0036962,53472,77847
9508,,,00-0036935,53473,83051
9509,,,00-0036975,53474,52287
9510,,CAR198645,00-0036865,53475,52575
9511,,,00-0036617,53476,76625
9512,,BAN394046,00-0036551,53477,59983
9513,,MOO672093,00-0036936,53478,62890
9514,,OJU415291,00-0036552,53479,81959
9515,,COS196802,00-0036618,53480,60114
9516,,OWU604524,00-0036915,53481,58089
9517,,RAD746980,00-0036619,53482,30551
9518,,ODE707589,00-0036480,53483,56923
9519,,FRE439769,00-0036894,53484,84085
9520,,ESK561172,00-0036620,53485,29573
9521,,ATW460468,00-0036849,53486,77965
9522,,BOL678301,00-0036621,53487,81322
9523,,MAR482288,00-0036955,53488,84271
9524,,WER545065,00-0036927,53489,58093
9525,,BAS141481,00-0036553,53490,44320
9526,,,00-0036622,53491,59992
9527,,HUM473083,00-0036623,53492,59996
9528,,TRA389332,00-0036928,53493,39987
9529,,CIS207645,00-0036941,53494,76641
9530,,,00-0036946,53495,60556
9531,,MIL678397,00-0036898,53496,52269
9532,,,00-0036947,53497,81725
9533,,OSS029663,00-0036902,53498,77205
9534,,CHR065609,00-0036968,53499,51985
9535,,,00-0036899,53500,50370
9536,,MCN611247,00-0036624,53501,76996
9537,,WIL454157,00-0036916,53502,56682
9538,,STJ615310,00-0036625,53503,56061
9539,,ODI118654,00-0036942,53504,42754
9540,,ADE042937,00-0036937,53505,52280
9541,,PAL451625,00-0036988,53506,62979
9542,,SUR448995,00-0037003,53507,40313
9543,,KOO195832,00-0036989,53508,55015
9544,,DEA016067,00-0036990,53509,42208
9545,,LON317078,00-0037004,53510,60859
9546,,,00-0036626,53511,77986
9547,,TRE718453,00-0037005,53512,84025
9548,,GOL699429,00-0036982,53513,42718
9549,,,00-0036991,53514,61212
9550,,,00-0037006,53515,59993
9551,,GRE298269,00-0036983,53516,56642
9552,,SER440716,00-0036984,53517,57372
9553,,COL654119,00-0036554,53518,61441
9554,,JON826250,00-0037007,53519,43974
9555,,,00-0036999,53520,84135
9556,,RIC150359,00-0037000,53521,57839
9557,,BRO690310,00-0036976,53522,42296
9558,,CLE668992,00-0036977,53523,41696
9559,,HAI619935,00-0036985,53524,59980
9560,,,00-0036978,53525,76830
9561,,MCK695163,00-0037011,53526,60896
9562,,MEI296635,00-0037001,53527,112915
9563,,WRI575740,00-0036986,53528,100412
9564,,MOL133930,00-0036992,53529,56290
9565,,MEL074151,00-0036993,53530,56203
9566,,THO021217,00-0037008,53531,56058
9567,,JON293997,00-0036994,53532,81399
9568,,STE356284,00-0036987,53533,45644
9569,,BRO806290,00-0036995,53534,58095
9570,,TUF103822,00-0036881,53535,56913
9571,,CAR716520,00-0036924,53536,57337
9572,,HAL251071,00-0036956,53537,60742
9573,,FIT767415,00-0036627,53538,42349
9574,,HUD394582,00-0036866,53539,59854
9575,,SAM062951,00-0036850,53540,56462
9576,,STB415291,00-0036963,53541,84470
9577,,BAR270415,00-0036964,53542,58120
9578,,DAL530648,00-0036957,53543,52270
9579,,,00-0036882,53544,30669
9580,,SMI252880,00-0036895,53545,43766
9581,,BRO802918,00-0036903,53546,82429
9582,,RUM515532,00-0036867,53547,56345
9583,,NWA456204,00-0036842,53548,40547
9584,,STE703131,00-0036875,53549,98689
9585,,,00-0036868,53550,43427
9586,,,00-0036851,53551,58438
9587,,MCP405444,00-0036917,53552,45464
9588,,BAT109191,00-0036628,53553,42275
9589,,BYN532388,00-0036629,53554,38408
9590,,HUB179324,00-0036555,53555,57373
9591,,GRA367521,00-0036876,53556,40630
9592,,MOO788885,00-0036869,53557,60120
9593,,,00-0036877,53558,61522
9594,,,00-0036904,53559,33693
9595,,WAL505238,00-0036630,53560,61577
9596,,,00-0036883,53561,82501
9597,,,00-0036929,53562,40216
9598,,ROB527009,00-0036878,53563,42447
9599,,WEA680064,00-0036938,53564,42495
9600,,WIL749995,00-0036884,53565,55592
9601,,BRO739157,00-0036885,53566,55677
9602,,BAL501948,00-0036886,53567,40733
9603,,,00-0036852,53568,41497
9604,,JOH086666,00-0036870,53569,58189
9605,,,00-0036918,53570,34255
9606,,NEW463853,00-0036631,53571,41746
9607,,,00-0036853,53572,60692
9608,,,00-0036632,53573,56353
9609,,FAR615740,00-0036887,53574,42353
9610,,SHE806239,00-0036500,53575,83175
9611,,,00-0036556,53576,77887
9612,,GRA243423,00-0036948,53577,56868
9613,,MCP571021,00-0036854,53578,82583
9614,,GAI606964,00-0036919,53579,77737
9615,,BOR519659,00-0036905,53580,59879
9616,,,00-0036633,53581,76725
9617,,FIE823499,00-0036634,53582,57698
9618,,CAR786800,00-0036501,53583,60644
9619,,MOO391469,00-0036557,53584,43678
9620,,LOU563605,00-0036843,53585,44416
9621,,SMI829563,00-0036635,53586,61324
9622,,,00-0036558,53587,82488
9623,,JAI415291,00-0036636,53588,59909
9624,,WAD596170,00-0036559,53589,55673
9625,,,00-0036560,53590,40459
9626,,GRA757316,00-0036637,53591,60878
9627,,FOR485545,00-0036638,53592,55087
9628,,,,53593,83243
9629,,,00-0036481,53594,55882
9630,,TAY455531,00-0036561,53595,56289
9631,,HOB298253,00-0036871,53596,55948
9632,,DAV104903,00-0036640,53597,143780
9633,,,00-0036641,53598,55910
9634,,,00-0036844,53599,60761
9635,,,,53600,43449
9636,,LEN391302,00-0036563,53601,55686
9637,,SLA560348,00-0036642,53602,56597
9638,,BRO823765,00-0036855,53603,56428
9639,,PIN757046,00-0036502,53604,56144
9640,,BRI711435,00-0036643,53605,57727
9641,,MCG776638,00-0036644,53606,81300
9642,,JEA416791,00-0036645,53607,42496
9643,,FEH556867,00-0036646,53608,84424
9644,,HUF025955,00-0036564,53609,83903
9645,,,00-0036647,53610,40689
9646,,,00-0036949,53611,44047
9647,,WIL145932,00-0036950,53612,42873
9648,,,00-0036565,53613,57070
9649,,NIE548472,00-0036648,53614,43500
9650,,,00-0036503,53615,55898
9651,,,00-0036951,53616,40988
9652,,BLE246092,00-0036872,53617,60691
9653,,TUI688947,00-0036920,53618,57035
9654,,HIL623828,00-0036856,53619,81653
9655,,JAC565942,00-0036921,53620,54410
9656,,BOH051911,00-0036649,53621,56673
9657,,,00-0036566,53622,41457
9658,,MIT257014,00-0036567,53623,57272
9659,,LOP508807,00-0036568,53624,48676
9660,,BRI306021,00-0036569,53625,57133
9661,,SHE745716,00-0036535,53626,59662
9662,,,00-0036650,53627,57308
9663,,,00-0036651,53628,56809
9664,,ECH142755,00-0036504,53629,98900
9665,,,00-0036570,53630,44160
9666,,,00-0036857,53631,27303
9667,,,00-0036571,53632,41838
9668,,,00-0036572,53633,61643
9669,,,00-0036652,53634,61401
9670,,YOU358650,00-0036930,53635,41761
9671,,,00-0036505,53636,44173
9672,,FOR594051,00-0036653,53637,41795
9673,,,00-0036858,53638,40986
9674,,DIM738004,00-0036896,53639,56347
9675,,FEL569539,00-0036654,53640,40568
9676,,HAM401130,00-0036888,53641,43291
9677,,,00-0036573,53642,83111
9678,,VAN623866,00-0036655,53643,41583
9679,,,00-0036656,53644,43073
9680,,,00-0036845,53645,43734
9681,,HER034169,00-0036906,53646,41668
9682,,EHL426541,00-0036879,53647,60555
9683,,,00-0036657,53648,84137
9684,,MCD814431,00-0036658,53649,57754
9685,,,00-0036907,53650,61510
9686,,,,53651,58319
9687,,,00-0036897,53652,42465
9688,,,00-0036925,53653,61402
9689,,,00-0036659,53654,44692
9690,,,00-0036660,53655,62960
9691,,MUK415291,00-0036661,53656,83377
9692,,,00-0036908,,55685
9693,,STR010557,00-0036482,53658,143358
9694,,MOR678529,00-0036859,53659,41626
9695,,,00-0036575,53660,44146
9696,,,00-0036576,53661,56672
9697,,,00-0036860,53662,45835
9698,,JOH569856,00-0036922,53663,56460
9699,,,,53664,56383
9700,,,00-0036577,53665,60130
9701,,,00-0036662,,55631
9702,,,00-0036663,53667,41585
9703,,COO617139,00-0036952,53668,43021
9704,,,00-0036664,53669,44184
9705,,,00-0036665,53670,61274
9706,,,00-0036536,53671,40445
9707,,,00-0036889,53672,43263
9708,,,00-0036578,53673,40903
9709,,,00-0036846,53674,55675
9710,,,00-0036666,53675,42806
9711,,,00-0036890,53676,41448
9712,,FRI357860,00-0036483,53677,41530
9713,,SKO738004,00-0036862,53678,27948
9714,,TON626509,00-0036909,53679,52000
9715,,,00-0036667,53680,43308
9716,,,,53681,136106
9717,,,00-0036668,53682,50306
9718,,,00-0036847,53683,62973
9719,,,00-0036939,53684,61639
9720,,,00-0036669,53685,57306
9721,,,00-0036670,53686,83740
9722,,,00-0036671,53687,84147
9723,,STU014150,00-0036672,53688,55933
9724,,,,,143781
9725,,,,,42707
9726,,,,,143785
9727,,,,,143783
9728,,,,53853,83100
9729,,,,,60743
9730,,,,,52260
9731,,MCC416703,00-0036589,53854,49535
9732,,,,,59696
9733,,MOR489431,00-0036590,53855,61182
9734,,,,53698,44650
9735,,,,53859,62924
9736,,,,,47165
9737,,,,,43560
9738,,JON666061,00-0036596,53861,100786
9739,,,,,42581
9740,,,00-0036513,53718,40648
9741,,,,,36922
9742,,,,,81537
9743,,,,,60725
9744,,,00-0036511,53716,43421
9745,,,00-0036507,53712,27376
9746,,YEB415291,00-0036510,53715,42196
9747,,,,53721,55824
9748,,DUN549157,00-0036506,53711,52129
9749,,,,,143790
9750,,,00-0036586,53818,43472
9751,,WAS049867,00-0036587,53819,77848
9752,,,,,27447
9753,,,,53812,59995
9754,,,,,42863
9755,,,,53815,40148
9756,,,00-0036582,53814,143789
9757,,SAR340150,00-0036584,53816,52272
9758,,,,,43747
9759,,,00-0036689,53894,56977
9760,,,,,45521
9761,,,,,49501
9762,,,00-0036688,53893,42937
9763,,,,53935,82319
9764,,,,,77922
9765,,,,,42322
9766,,,00-0036729,53934,44787
9767,,,,,55572
9768,,,,53939,77771
9769,,,00-0036530,53735,26144
9770,,,,53744,45380
9771,,,,,78160
9772,,,,53745,60647
9773,,,,,56064
9774,,,,,55690
9775,,,,,41772
9776,,,,,42938
9777,,,,,42194
9778,,,,53992,60118
9779,,MCC494147,00-0036783,53994,41974
9780,,,,,43899
9781,,,00-0036493,53703,57189
9782,,,,,43726
9783,,,,,40283
9784,,BLA168704,00-0036491,53701,61442
9785,,JON759314,00-0036497,53707,61669
9786,,,,,55623
9787,,,,53713,57676
9788,,,,,40548
9789,,,,,98878
9790,,,,,143782
9791,,,00-0036698,53903,83684
9792,,,00-0036692,53897,47378
9793,,,,,57589
9794,,,,,55085
9795,,,,53895,41557
9796,,,00-0036691,53896,57063
9797,,,,,47188
9798,,,,53899,41029
9799,,,,,27708
9800,,JON636371,00-0036695,53900,44363
9801,,,,53923,40860
9802,,,,53925,22443
9803,,,,,39902
9804,,ROB384888,00-0036728,53933,42871
9805,,,00-0036724,53929,79072
9806,,,,,52050
9807,,,00-0036722,53927,81539
9808,,,00-0036727,53932,35639
9809,,,,,26573
9810,,,,,39900
9811,,,00-0036725,53930,44299
9812,,,,,50655
9813,,AND626731,00-0036677,53882,34622
9814,,HER564752,00-0036682,53887,56616
9815,,,,,43550
9816,,,,,42931
9817,,KEY108787,00-0036683,53888,56307
9818,,,00-0036678,53883,42913
9819,,BUE133180,00-0036679,53884,12659
9820,,,,,58349
9821,,,00-0036779,53990,42701
9822,,,,,40356
9823,,,00-0036714,,44905
9824,,OGB481369,00-0036716,53921,42449
9825,,,00-0036780,53991,82222
9826,,,,,77401
9827,,,,,40061
9828,,,,53988,51269
9829,,,,,76871
9830,,,,,23647
9831,,,00-0036519,53724,52008
9832,,,,,49469
9833,,,,53729,42572
9834,,,,,40045
9835,,,00-0036522,53727,40636
9836,,,00-0036526,53731,48304
9837,,,00-0036523,53728,42174
9838,,,,,56933
9839,,,00-0036527,53732,47663
9840,,,,53875,41179
9841,,JOH789803,00-0036611,53876,56356
9842,,,,53874,43915
9843,,,,53981,26635
9844,,,00-0036774,53985,36101
9845,,,00-0036768,53979,143793
9846,,,,53984,42344
9847,,,,,42326
9848,,,,,58187
9849,,,00-0036764,53975,42631
9850,,,,53987,42135
9851,,,,,57287
9852,,,,,78103
9853,,,00-0036767,53978,56800
9854,,SMI082514,00-0036775,53986,61327
9855,,,00-0036766,53977,40402
9856,,,,,59744
9857,,STO341471,00-0036741,53946,42058
9858,,,,,44948
9859,,,,,61565
9860,,,,,50256
9861,,AWO426541,00-0036736,53941,44909
9862,,,,,61718
9863,,PAT456375,00-0036755,53960,77745
9864,,,,,60568
9865,,,,,56304
9866,,,,,44097
9867,,,00-0036703,53908,44869
9868,,SNO598145,00-0036711,53916,62775
9869,,,,,41285
9870,,,,,41644
9871,,,00-0036706,53911,55264
9872,,JOH088336,00-0036704,53909,12488
9873,,KAM329673,00-0036705,53910,24176
9874,,,,,100963
9875,,,,,37119
